id,created_at,updated_at,language,name,description,is_alcoholic,category_id
1148,2025-07-14 12:22:21.868+00,2025-07-14 12:22:21.868+00,ENG,Cachaça (or light rum),,True,NULL
1149,2025-07-14 12:22:21.904+00,2025-07-14 12:22:21.904+00,ENG,Gold or dark rum,,True,NULL
1150,2025-07-14 12:22:21.941+00,2025-07-14 12:22:21.941+00,ENG,Sugar or turbinado sugar,,False,NULL
1151,2025-07-14 12:22:22.074+00,2025-07-14 12:22:22.074+00,ENG,Coconut sorbet or gelato,,False,NULL
1152,2025-07-14 12:22:22.092+00,2025-07-14 12:22:22.092+00,ENG,Chilled cola,,False,NULL
1153,2025-07-14 12:22:22.137+00,2025-07-14 12:22:22.137+00,ENG,Ginger syrup or simple syrup,,False,NULL
1154,2025-07-14 12:22:22.141+00,2025-07-14 12:22:22.141+00,ENG,Fresh ginger (optional),,False,NULL
1155,2025-07-14 12:22:22.209+00,2025-07-14 12:22:22.209+00,ENG,"Seeded, cubed watermelon",,False,NULL
1156,2025-07-14 12:22:22.288+00,2025-07-14 12:22:22.288+00,ENG,"Banana, peeled and sliced",,False,NULL
1157,2025-07-14 12:22:22.293+00,2025-07-14 12:22:22.293+00,ENG,Fresh or frozen raspberries,,False,NULL
1158,2025-07-14 12:22:22.302+00,2025-07-14 12:22:22.302+00,ENG,Lime wheel,,False,NULL
1159,2025-07-14 12:22:22.403+00,2025-07-14 12:22:22.403+00,ENG,"Chilled ginger beer (or
ginger ale)",,True,NULL
1160,2025-07-14 12:22:22.417+00,2025-07-14 12:22:22.417+00,ENG,Tangerine (or orange),,False,NULL
1161,2025-07-14 12:22:22.556+00,2025-07-14 12:22:22.556+00,ENG,"Stolichnaya lemon vodka (or
other lemon-",,True,NULL
1162,2025-07-14 12:22:22.69+00,2025-07-14 12:22:22.69+00,ENG,"Myers’s dark or other dark
jamaican rum",,True,NULL
1163,2025-07-14 12:22:22.695+00,2025-07-14 12:22:22.695+00,ENG,"Martinique rhum vieux or other
aged rum",,True,NULL
1164,2025-07-14 12:22:22.709+00,2025-07-14 12:22:22.709+00,ENG,Orgeat or almond-flavored syrup,,False,NULL
1165,2025-07-14 12:22:22.722+00,2025-07-14 12:22:22.722+00,ENG,Orange blossom (or tiny purple orchid),,False,NULL
1166,2025-07-14 12:22:22.746+00,2025-07-14 12:22:22.746+00,ENG,"Monin passion fruit syrup (or
other passion fruit syrup)",,True,NULL
1167,2025-07-14 12:22:22.778+00,2025-07-14 12:22:22.778+00,ENG,"Fresh mandarin (or tangerine)
juice",,False,NULL
1168,2025-07-14 12:22:22.79+00,2025-07-14 12:22:22.79+00,ENG,Thinly sliced lime wheel,,False,NULL
1169,2025-07-14 12:22:22.825+00,2025-07-14 12:22:22.825+00,ENG,Gold or jamaican rum,,True,NULL
1170,2025-07-14 12:22:22.851+00,2025-07-14 12:22:22.851+00,ENG,Almond or orgeat syrup,,False,NULL
1171,2025-07-14 12:22:22.889+00,2025-07-14 12:22:22.889+00,ENG,Cachaça or light rum,,True,NULL
1172,2025-07-14 12:22:22.905+00,2025-07-14 12:22:22.906+00,ENG,"Pomegranate syrup (real
grenadine)",,False,NULL
1173,2025-07-14 12:22:22.972+00,2025-07-14 12:22:22.972+00,ENG,Mango juice or nectar,,False,NULL
1174,2025-07-14 12:22:23.083+00,2025-07-14 12:22:23.083+00,ENG,"99 bananas liqueur (or
crème de banane)",,True,NULL
1175,2025-07-14 12:22:23.088+00,2025-07-14 12:22:23.088+00,ENG,"Vanilla-infused rum (see page
247)",,True,NULL
1176,2025-07-14 12:22:23.177+00,2025-07-14 12:22:23.177+00,ENG,Light or gold rum,,True,NULL
1177,2025-07-14 12:22:23.212+00,2025-07-14 12:22:23.212+00,ENG,"Spiced rum (such as captain
morgan)",,True,NULL
1178,2025-07-14 12:22:23.217+00,2025-07-14 12:22:23.217+00,ENG,"Chocolate liqueur (such as
godiva)",,True,NULL
1179,2025-07-14 12:22:23.23+00,2025-07-14 12:22:23.23+00,ENG,Malibu rum (or other coconut-,,True,NULL
1180,2025-07-14 12:22:23.286+00,2025-07-14 12:22:23.286+00,ENG,"Pineapple-infused rum (see
page 247)",,True,NULL
1181,2025-07-14 12:22:23.329+00,2025-07-14 12:22:23.329+00,ENG,"Pernod (or other absinthe
substitute)",,True,NULL
1182,2025-07-14 12:22:23.41+00,2025-07-14 12:22:23.41+00,ENG,Gold (añejo) rum,,True,NULL
1183,2025-07-14 12:22:23.512+00,2025-07-14 12:22:23.512+00,ENG,"Pepper-infused tequila (see
page 71)",,True,NULL
1184,2025-07-14 12:22:23.518+00,2025-07-14 12:22:23.518+00,ENG,Triple sec or other orange liqueur,,True,NULL
1185,2025-07-14 12:22:23.532+00,2025-07-14 12:22:23.533+00,ENG,"Washed, stemmed, halved orange
cherry tomatoes",,False,NULL
1186,2025-07-14 12:22:23.538+00,2025-07-14 12:22:23.538+00,ENG,"Garlic, finely minced",,False,NULL
1187,2025-07-14 12:22:23.59+00,2025-07-14 12:22:23.59+00,ENG,Tomato or v8 juice,,False,NULL
1188,2025-07-14 12:22:23.594+00,2025-07-14 12:22:23.594+00,ENG,"Clove garlic,",,False,NULL
1189,2025-07-14 12:22:23.61+00,2025-07-14 12:22:23.61+00,ENG,"Tabasco sauce or other hot
sauce",,False,NULL
1190,2025-07-14 12:22:23.698+00,2025-07-14 12:22:23.698+00,ENG,Kahlúa (or tia maria),,True,NULL
1191,2025-07-14 12:22:23.973+00,2025-07-14 12:22:23.973+00,ENG,"Vanilla-infused tequila (see
page 71)",,True,NULL
1192,2025-07-14 12:22:23.979+00,2025-07-14 12:22:23.979+00,ENG,"Citrónge (or other orange
liqueur)",,True,NULL
1193,2025-07-14 12:22:24.067+00,2025-07-14 12:22:24.067+00,ENG,"Sliced, hulled fresh strawberries",,False,NULL
1194,2025-07-14 12:22:24.129+00,2025-07-14 12:22:24.129+00,ENG,Good-quality reposado tequila,,True,NULL
1195,2025-07-14 12:22:24.189+00,2025-07-14 12:22:24.189+00,ENG,Thinly sliced english cucumber,,False,NULL
1196,2025-07-14 12:22:24.241+00,2025-07-14 12:22:24.241+00,ENG,Small pink orchids (optional,,False,NULL
1197,2025-07-14 12:22:24.361+00,2025-07-14 12:22:24.361+00,ENG,"Nectarine, pitted and sliced",,False,NULL
1198,2025-07-14 12:22:24.442+00,2025-07-14 12:22:24.442+00,ENG,Triple sec or cointreau,,True,NULL
1199,2025-07-14 12:22:24.51+00,2025-07-14 12:22:24.51+00,ENG,"Maraschino cherry juice (from a
jar of cherries)",,False,NULL
1200,2025-07-14 12:22:24.701+00,2025-07-14 12:22:24.701+00,ENG,Grenadine (or chambord),,False,NULL
1201,2025-07-14 12:22:24.733+00,2025-07-14 12:22:24.733+00,ENG,Good-quality silver tequila,,True,NULL
1202,2025-07-14 12:22:24.956+00,2025-07-14 12:22:24.956+00,ENG,Vodka (regular or apple,,True,NULL
1203,2025-07-14 12:22:24.968+00,2025-07-14 12:22:24.968+00,ENG,Apple purée (or apple juice),,False,NULL
1204,2025-07-14 12:22:25.15+00,2025-07-14 12:22:25.15+00,ENG,"Horseradish (freshly grated, if
possible)",,False,NULL
1205,2025-07-14 12:22:25.174+00,2025-07-14 12:22:25.174+00,ENG,Vodka (or pepper-flavored vodka),,True,NULL
1206,2025-07-14 12:22:25.183+00,2025-07-14 12:22:25.183+00,ENG,Chilled tomato juice,,False,NULL
1207,2025-07-14 12:22:25.192+00,2025-07-14 12:22:25.192+00,ENG,"Wasabi (or prepared
horseradish)",,False,NULL
1208,2025-07-14 12:22:25.264+00,2025-07-14 12:22:25.264+00,ENG,Vodka (or vanilla-flavored vodka),,True,NULL
1209,2025-07-14 12:22:25.269+00,2025-07-14 12:22:25.269+00,ENG,"Godiva chocolate liqueur (or
dark crème de cacao)",,True,NULL
1210,2025-07-14 12:22:25.342+00,2025-07-14 12:22:25.342+00,ENG,Chilled 7-up,,False,NULL
1211,2025-07-14 12:22:25.369+00,2025-07-14 12:22:25.369+00,ENG,Espresso or strong co,,False,NULL
1212,2025-07-14 12:22:25.401+00,2025-07-14 12:22:25.401+00,ENG,"Sparkling tangerine or
orange beverage",,False,NULL
1213,2025-07-14 12:22:25.503+00,2025-07-14 12:22:25.503+00,ENG,Grand marnier (or cointreau),,True,NULL
1214,2025-07-14 12:22:25.549+00,2025-07-14 12:22:25.549+00,ENG,Midori or other melon liqueur,,True,NULL
1215,2025-07-14 12:22:25.594+00,2025-07-14 12:22:25.594+00,ENG,Ginger beer (or ginger ale),,True,NULL
1216,2025-07-14 12:22:25.683+00,2025-07-14 12:22:25.684+00,ENG,"Seeded, peeled, cubed papaya",,False,NULL
1217,2025-07-14 12:22:25.708+00,2025-07-14 12:22:25.708+00,ENG,"Ginger-infused vodka (see page
70)",,True,NULL
1218,2025-07-14 12:22:25.713+00,2025-07-14 12:22:25.713+00,ENG,Chilled premium sake,,True,NULL
1219,2025-07-14 12:22:25.808+00,2025-07-14 12:22:25.808+00,ENG,Chilled purple grape juice,,False,NULL
1220,2025-07-14 12:22:25.924+00,2025-07-14 12:22:25.924+00,ENG,Dry sake,,True,NULL
1221,2025-07-14 12:22:26.043+00,2025-07-14 12:22:26.043+00,ENG,Lemon-flavored vodka),,True,NULL
1222,2025-07-14 12:22:26.048+00,2025-07-14 12:22:26.048+00,ENG,Midori (or other melon-flavored liquer),,True,NULL
1223,2025-07-14 12:22:26.191+00,2025-07-14 12:22:26.191+00,ENG,"Peppermint schnapps (or white
crème de menthe)",,True,NULL
1224,2025-07-14 12:22:26.263+00,2025-07-14 12:22:26.263+00,ENG,Rye (or blended whiskey),,True,NULL
1225,2025-07-14 12:22:26.376+00,2025-07-14 12:22:26.376+00,ENG,Absinthe substitute (pernod or anisette),,True,NULL
1226,2025-07-14 12:22:26.397+00,2025-07-14 12:22:26.397+00,ENG,Bourbon (or blended whiskey),,True,NULL
1227,2025-07-14 12:22:26.472+00,2025-07-14 12:22:26.472+00,ENG,Vanilla beans,,False,NULL
1228,2025-07-14 12:22:26.502+00,2025-07-14 12:22:26.502+00,ENG,"Cointreau (or maraschino
liqueur)",,True,NULL
1229,2025-07-14 12:22:26.53+00,2025-07-14 12:22:26.53+00,ENG,Milk (or 3 ounces half-and-half),,False,NULL
1230,2025-07-14 12:22:26.911+00,2025-07-14 12:22:26.911+00,ENG,Scotch or bourbon,,True,NULL
1231,2025-07-14 12:22:27.041+00,2025-07-14 12:22:27.041+00,ENG,"Bourbon (or blended canadian
whisky)",,True,NULL
1232,2025-07-14 12:22:27.114+00,2025-07-14 12:22:27.114+00,ENG,Lemon or tangerine,,False,NULL
1233,2025-07-14 12:22:27.123+00,2025-07-14 12:22:27.123+00,ENG,"Rye, bourbon, or blended
canadian whisky",,True,NULL
1234,2025-07-14 12:22:27.419+00,2025-07-14 12:22:27.419+00,ENG,Bourbon (or rye),,True,NULL
1235,2025-07-14 12:22:27.703+00,2025-07-14 12:22:27.703+00,ENG,Pernod (or herbsaint),,True,NULL
1236,2025-07-14 12:22:27.71+00,2025-07-14 12:22:27.71+00,ENG,Cognac (or bourbon or rye),,True,NULL
1237,2025-07-14 12:22:27.733+00,2025-07-14 12:22:27.733+00,ENG,Peychaud’s or angostura bitters,,True,NULL
1238,2025-07-14 12:22:27.743+00,2025-07-14 12:22:27.743+00,ENG,Herbsaint (or pernod or ricard),,True,NULL
1239,2025-07-14 12:22:27.769+00,2025-07-14 12:22:27.769+00,ENG,Seagram’s 7 crown whiskey,,True,NULL
1240,2025-07-14 12:22:27.806+00,2025-07-14 12:22:27.806+00,ENG,"Blended canadian whisky or
bourbon",,True,NULL
1241,2025-07-14 12:22:28.009+00,2025-07-14 12:22:28.009+00,ENG,Lemon or orange,,False,NULL
1242,2025-07-14 12:22:28.019+00,2025-07-14 12:22:28.019+00,ENG,Blended or other whiskey,,True,NULL
1243,2025-07-14 12:22:28.12+00,2025-07-14 12:22:28.12+00,ENG,Chilled white wine,,True,NULL
1244,2025-07-14 12:22:28.138+00,2025-07-14 12:22:28.138+00,ENG,"Chilled light, dry red wine",,True,NULL
1245,2025-07-14 12:22:28.169+00,2025-07-14 12:22:28.169+00,ENG,"Bottle dry red wine, chilled",,True,NULL
1246,2025-07-14 12:22:28.174+00,2025-07-14 12:22:28.174+00,ENG,"Bottle club soda, chilled",,False,NULL
1247,2025-07-14 12:22:28.213+00,2025-07-14 12:22:28.213+00,ENG,Chilled dry white wine,,True,NULL
1248,2025-07-14 12:22:28.23+00,2025-07-14 12:22:28.23+00,ENG,"Chilled dry white wine (such as
chardonnay, pinot gris, or sauvignon
blanc)",,True,NULL
1249,2025-07-14 12:22:28.265+00,2025-07-14 12:22:28.265+00,ENG,Chilled dry red wine,,True,NULL
1250,2025-07-14 12:22:28.272+00,2025-07-14 12:22:28.272+00,ENG,Chilled lemon-lime soda,,False,NULL
1251,2025-07-14 12:22:28.312+00,2025-07-14 12:22:28.312+00,ENG,Peychaud’s or orange bitters,,True,NULL
1252,2025-07-14 12:22:28.399+00,2025-07-14 12:22:28.399+00,ENG,Dry (fino) sherry,,True,NULL
1253,2025-07-14 12:22:28.473+00,2025-07-14 12:22:28.474+00,ENG,Orange or lemon,,False,NULL
1254,2025-07-14 12:22:28.614+00,2025-07-14 12:22:28.614+00,ENG,Dry rosé wine,,True,NULL
1255,2025-07-14 12:22:28.751+00,2025-07-14 12:22:28.751+00,ENG,Pale dry sherry,,True,NULL
1256,2025-07-14 12:22:29.191+00,2025-07-14 12:22:29.191+00,ENG,Bottles dry red wine,,True,NULL
1257,2025-07-14 12:22:29.216+00,2025-07-14 12:22:29.216+00,ENG,"Orange, cut into strips",,False,NULL
1258,2025-07-14 12:22:29.221+00,2025-07-14 12:22:29.221+00,ENG,"Lemon, cut into strips",,False,NULL
1259,2025-07-14 12:22:29.331+00,2025-07-14 12:22:29.331+00,ENG,"Hot, freshly brewed coffee",,False,NULL
1260,2025-07-14 12:22:29.352+00,2025-07-14 12:22:29.352+00,ENG,"Hot milk (or 6 ounces hot milk
and 6 ounces hot water)",,False,NULL
1261,2025-07-14 12:22:29.387+00,2025-07-14 12:22:29.387+00,ENG,"Freshly grated or ground
nutmeg",,False,NULL
1262,2025-07-14 12:22:29.431+00,2025-07-14 12:22:29.431+00,ENG,Granulated or brown sugar,,False,NULL
1263,2025-07-14 12:22:29.448+00,2025-07-14 12:22:29.448+00,ENG,Dry white wine,,True,NULL
1264,2025-07-14 12:22:29.498+00,2025-07-14 12:22:29.498+00,ENG,Apricot liqueur (or brandy),,True,NULL
1265,2025-07-14 12:22:29.504+00,2025-07-14 12:22:29.504+00,ENG,Cointreau (or curaçao),,True,NULL
1266,2025-07-14 12:22:29.579+00,2025-07-14 12:22:29.579+00,ENG,Lime-flavored ice cubes( made from limeade) or regular ice cubes,,False,NULL
1267,2025-07-14 12:22:29.69+00,2025-07-14 12:22:29.69+00,ENG,"Frozen lemonade concentrate
(thawed)",,False,NULL
1268,2025-07-14 12:22:29.735+00,2025-07-14 12:22:29.735+00,ENG,"Chilled muscat white
wine",,True,NULL
1269,2025-07-14 12:22:29.741+00,2025-07-14 12:22:29.741+00,ENG,Chilled light rum,,True,NULL
1270,2025-07-14 12:22:29.755+00,2025-07-14 12:22:29.755+00,ENG,Chilled apricot nectar,,False,NULL
1271,2025-07-14 12:22:29.787+00,2025-07-14 12:22:29.787+00,ENG,"Strawberries, hulled and sliced",,False,NULL
1272,2025-07-14 12:22:29.801+00,2025-07-14 12:22:29.801+00,ENG,Chilled dark rum,,True,NULL
1273,2025-07-14 12:22:29.807+00,2025-07-14 12:22:29.807+00,ENG,Chilled brandy,,True,NULL
1274,2025-07-14 12:22:29.964+00,2025-07-14 12:22:29.964+00,ENG,"Chilled dry red wine
(preferably a rioja)",,True,NULL
1275,2025-07-14 12:22:29.984+00,2025-07-14 12:22:29.984+00,ENG,"Peaches, pitted and sliced",,False,NULL
1276,2025-07-14 12:22:30.012+00,2025-07-14 12:22:30.012+00,ENG,"Diced fresh coconut meat (or 2
ounces coconut milk)",,False,NULL
1277,2025-07-14 12:22:30.017+00,2025-07-14 12:22:30.017+00,ENG,Cubed fresh or frozen pineapple,,False,NULL
1278,2025-07-14 12:22:30.022+00,2025-07-14 12:22:30.022+00,ENG,"Banana, peeled and slice",,False,NULL
1279,2025-07-14 12:22:30.051+00,2025-07-14 12:22:30.051+00,ENG,"Pears, cored and sliced",,False,NULL
1280,2025-07-14 12:22:30.057+00,2025-07-14 12:22:30.057+00,ENG,"Granny smith apples, cored and sliced",,False,NULL
1281,2025-07-14 12:22:30.091+00,2025-07-14 12:22:30.091+00,ENG,"Fresh
mint leaves (approximately 20 leaves)",,False,NULL
1282,2025-07-14 12:22:30.109+00,2025-07-14 12:22:30.109+00,ENG,"Chilled champagne or other
sparkling wine",,True,NULL
1283,2025-07-14 12:22:30.292+00,2025-07-14 12:22:30.292+00,ENG,Freezer-chilled vodka,,True,NULL
1284,2025-07-14 12:22:30.388+00,2025-07-14 12:22:30.388+00,ENG,Chilled vodka,,True,NULL
1285,2025-07-14 12:22:30.411+00,2025-07-14 12:22:30.411+00,ENG,"Rose’s lime juice (or fresh lime
juice)",,False,NULL
1286,2025-07-14 12:22:30.424+00,2025-07-14 12:22:30.424+00,ENG,Freezer-chilled citron vodka,,True,NULL
1287,2025-07-14 12:22:30.58+00,2025-07-14 12:22:30.58+00,ENG,"Salsa (medium to hot,
according to taste)",,False,NULL
1288,2025-07-14 12:22:30.704+00,2025-07-14 12:22:30.704+00,ENG,"Green tabasco (or other hot
sauce), or to taste",,False,NULL
1289,2025-07-14 12:22:30.894+00,2025-07-14 12:22:30.894+00,ENG,"Godiva chocolate liqueur (or
crème de cacao)",,True,NULL
1290,2025-07-14 12:22:30.899+00,2025-07-14 12:22:30.899+00,ENG,"Orangina (or other sparkling
orange beverage)",,True,NULL
1291,2025-07-14 12:22:30.909+00,2025-07-14 12:22:30.909+00,ENG,"Box sparkling mandarin
orange gelatin (or orange gelatin)",,False,NULL
1292,2025-07-14 12:22:30.914+00,2025-07-14 12:22:30.914+00,ENG,Grated lime zest (optional),,False,NULL
1293,2025-07-14 12:22:30.929+00,2025-07-14 12:22:30.929+00,ENG,"Triple sec (or other orange
liqueur)",,True,NULL
1294,2025-07-14 12:22:31.131+00,2025-07-14 12:22:31.131+00,ENG,Fresh mint leaves,,False,NULL
1295,2025-07-14 12:22:31.15+00,2025-07-14 12:22:31.15+00,ENG,"Simple syrup (or 1 tablespoon
superfine sugar)",,False,NULL
1296,2025-07-14 12:22:31.164+00,2025-07-14 12:22:31.164+00,ENG,Fresh cilantro leaves,,False,NULL
1297,2025-07-14 12:22:31.198+00,2025-07-14 12:22:31.198+00,ENG,"Chilled jamaican ginger beer
or ginger ale",,True,NULL
1298,2025-07-14 12:22:31.211+00,2025-07-14 12:22:31.211+00,ENG,"Softened coconut sorbet or coconut
gelato",,False,NULL
1299,2025-07-14 12:22:31.24+00,2025-07-14 12:22:31.24+00,ENG,Chilled,,False,NULL
1300,2025-07-14 12:22:31.277+00,2025-07-14 12:22:31.277+00,ENG,"Chilled ginger beer or ginger
ale",,True,NULL
1301,2025-07-14 12:22:31.336+00,2025-07-14 12:22:31.336+00,ENG,Chilled filtered water,,False,NULL
1302,2025-07-14 12:22:31.355+00,2025-07-14 12:22:31.355+00,ENG,Ginger syrup (see page 73),,False,NULL
1303,2025-07-14 12:22:31.459+00,2025-07-14 12:22:31.459+00,ENG,"Papaya, peeled, seeded, and cubed",,False,NULL
1304,2025-07-14 12:22:31.498+00,2025-07-14 12:22:31.498+00,ENG,Chilled tomato or v8 juice,,False,NULL
1305,2025-07-14 12:22:31.572+00,2025-07-14 12:22:31.572+00,ENG,"Fresh peppermint leaves (or 1
teaspoon dried peppermint)",,False,NULL
1306,2025-07-14 12:22:31.599+00,2025-07-14 12:22:31.599+00,ENG,Angostura or other bitters,,True,NULL
1307,2025-07-14 12:22:31.629+00,2025-07-14 12:22:31.629+00,ENG,Chilled guinness,,True,NULL
1308,2025-07-14 12:22:31.683+00,2025-07-14 12:22:31.683+00,ENG,Cold beef broth or bouillon,,True,NULL
